82896,R13-B12-N05
84895,R03-B12-N5
84896,R03-B12-N5
84897,R03-B12-N5
84898,R09-B06-N02
84899,R09-B06-N02
84900,R09-B06-N02
84901,R09-B06-N02
84902,R13-B02-N05
84903,R13-B02-N05
84904,R13-B02-N05
84905,R13-B02-N05
84906,R13-B02-N05
84907,R17-B06-N01
84908,R17-B06-N01
84909,R17-B06-N01
84910,R17-B06-N01
84911,R17-B06-N01
84912,R13-B01-N04
84913,R13-B01-N04
84914,R13-B01-N04
84915,R13-B01-N04
84916,R13-B01-N04
84917,R14-B05-N05
84918,R14-B05-N05
84919,R14-B05-N05
84920,R14-B05-N05
84921,R14-B05-N05
84922,R14-B03-N05
84923,R14-B03-N05
84924,R14-B03-N05
84925,R14-B03-N05
84926,R14-B03-N05
84927,R13-B12-N02
84928,R13-B12-N02
84929,R13-B12-N02
84930,R13-B12-N02
84931,R13-B12-N02
84932,R17-B07-N05
84933,R17-B07-N05
84934,R17-B07-N05
84935,R17-B07-N05
84936,R17-B07-N05
84937,R17-B05-N01
84938,R17-B05-N01
84939,R17-B05-N01
84940,R17-B05-N01
84941,R17-B05-N01
84942,R17-B07-N01
84943,R17-B07-N01
84944,R17-B07-N01
84945,R17-B07-N01
84946,R17-B07-N01
84947,R17-B07-N01
84948,R17-B07-N01
84949,R17-B07-N01
84950,R17-B07-N01
84951,R17-B07-N01
84952,R17-B07-N05
84953,R17-B07-N05
84954,R17-B07-N05
84955,R17-B07-N05
84956,R17-B07-N05
84957,R17-B05-N01
84958,R17-B05-N01
84959,R17-B05-N01
84960,R17-B05-N01
84961,R17-B05-N01
84962,R12-B03-N03
84963,R12-B03-N03
84964,R12-B03-N03
84965,R12-B03-N03
84966,R12-B03-N03
84967,R12-B06-N02
84968,R12-B06-N02
84969,R12-B06-N02
84970,R12-B06-N02
84971,R12-B06-N02
84972,R17-B06-N01
84973,R17-B06-N01
84974,R17-B06-N01
84975,R17-B06-N01
84976,R17-B06-N01
84977,R12-B07-N01
84978,R12-B07-N01
84979,R12-B07-N01
84980,R12-B07-N01
84981,R12-B07-N01
84982,R13-B10-N03
84983,R13-B10-N03
84984,R13-B10-N03
84985,R13-B10-N03
84986,R13-B10-N03
84987,R17-B08-N04
84988,R17-B08-N04
84989,R17-B08-N04
84990,R17-B08-N04
84991,R17-B08-N04
84992,R17-B08-N04
84993,R17-B08-N04
84994,R17-B08-N04
84995,R17-B08-N04
84996,R17-B08-N04
84997,R17-B06-N05
84998,R17-B06-N05
84999,R17-B06-N05
85000,R17-B06-N05
85001,R17-B06-N05
85002,R17-B07-N02
85003,R17-B07-N02
85004,R17-B07-N02
85005,R17-B07-N02
85006,R17-B07-N02
85007,R17-B07-N05
85008,R17-B07-N05
85009,R17-B07-N05
85010,R17-B07-N05
85011,R17-B07-N05
85012,R09-B06-N02
85013,R09-B06-N02
85014,R09-B06-N02
85015,R09-B06-N02
85016,R09-B06-N02
85017,R06-B11-N05
85018,R06-B11-N05
85019,R06-B11-N05
85020,R06-B11-N05
85021,R06-B11-N05
85022,R08-B10-N03
85023,R08-B10-N03
85024,R08-B10-N03
85025,R08-B10-N03
85026,R06-B03-N05
85027,R06-B03-N05
85028,R06-B03-N05
85029,R06-B03-N05
85030,R06-B03-N05
85041,R06-B10-N05
85042,R06-B10-N05
85043,R06-B10-N05
85044,R06-B10-N05
85045,R06-B10-N05
85046,R06-B05-N05
85047,R06-B05-N05
85048,R06-B05-N05
85049,R06-B05-N05
85050,R06-B05-N05
85051,R06-B04-N05
85052,R06-B04-N05
85053,R06-B04-N05
85054,R06-B04-N05
85055,R06-B04-N05
85056,R08-B11-N05
85057,R08-B11-N05
85058,R08-B11-N05
85059,R08-B12-N05
85060,R08-B12-N05
85061,R08-B12-N05
85062,R08-B12-N05
85063,R08-B12-N05
85069,R03-B05-N04
85070,R03-B05-N04
85071,R03-B05-N04
85072,R03-B05-N04
85073,R03-B05-N04
85074,R03-B05-N04
85075,R06-B11-N05
85076,R06-B11-N05
85077,R06-B11-N05
85078,R06-B11-N05
85079,R06-B11-N05
85080,R06-B11-N05
85081,R06-B11-N05
85082,R06-B11-N05
85083,R06-B11-N05
85084,R06-B11-N05
85085,R06-B10-N05
85086,R06-B10-N05
85087,R06-B10-N05
85088,R06-B10-N05
85089,R06-B10-N05
85090,R08-B12-N05
85091,R08-B12-N05
85092,R08-B12-N05
85093,R08-B12-N05
85094,R08-B12-N05
85095,R12-B06-N03
85096,R12-B06-N03
85097,R12-B06-N03
85098,R12-B06-N03
85099,R12-B06-N03
85100,R09-B12-N03
85101,R09-B12-N03
85102,R09-B12-N03
85103,R09-B12-N03
85104,R09-B12-N03
85105,R17-B08-N05
85106,R17-B08-N05
85107,R17-B08-N05
85108,R17-B08-N05
85109,R17-B08-N05
85110,R17-B07-N02
85111,R17-B07-N02
85112,R17-B07-N02
85113,R17-B07-N02
85114,R17-B07-N02
85115,R17-B07-N05
85116,R17-B07-N05
85117,R17-B07-N05
85118,R17-B07-N05
85119,R17-B07-N05
85120,R17-B06-N05
85121,R17-B06-N05
85122,R17-B06-N05
85123,R17-B06-N05
85124,R17-B06-N05
85125,R17-B08-N01
85126,R17-B08-N01
85127,R17-B08-N01
85128,R17-B08-N01
85129,R17-B08-N01
85130,R12-B05-N03
85131,R12-B05-N03
85132,R12-B05-N03
85133,R12-B05-N03
85134,R12-B05-N03
85135,R13-B10-N01
85136,R13-B10-N01
85137,R13-B10-N01
85138,R13-B10-N01
85139,R13-B10-N01
85140,R14-B04-N05
85141,R14-B04-N05
85142,R14-B04-N05
85143,R14-B04-N05
85144,R14-B04-N05
85145,R17-B06-N01
85146,R17-B06-N01
85147,R17-B06-N01
85148,R17-B06-N01
85149,R17-B06-N01
85150,R12-B04-N03
85151,R12-B04-N03
85152,R12-B04-N03
85153,R12-B04-N03
85154,R14-B04-N05
85155,R14-B04-N05
85156,R14-B04-N05
85157,R14-B04-N05
85158,R14-B04-N05
85159,R13-B10-N05
85160,R13-B10-N05
85161,R13-B10-N05
85162,R13-B10-N05
85163,R13-B10-N05
85164,R06-B12-N05
85165,R06-B12-N05
85166,R06-B12-N05
85167,R06-B12-N05
85168,R06-B12-N05
85169,R12-B05-N02
85170,R12-B05-N02
85171,R12-B05-N02
85172,R12-B05-N02
85173,R13-B08-N02
85174,R13-B08-N02
85175,R13-B08-N02
85176,R13-B08-N02
85177,R13-B10-N03
85178,R13-B10-N03
85179,R13-B10-N03
85180,R13-B10-N03
85181,R13-B08-N04
85182,R13-B08-N04
85183,R13-B08-N04
85184,R13-B08-N04
85185,R13-B08-N04
85186,R17-B07-N05
85187,R17-B07-N05
85188,R17-B07-N05
85189,R17-B07-N05
85190,R17-B07-N05
85191,R12-B03-N05
85192,R12-B03-N05
85193,R12-B03-N05
85194,R12-B03-N05
85195,R12-B03-N05
85196,R12-B05-N03
85197,R12-B05-N03
85198,R12-B05-N03
85199,R12-B05-N03
85200,R12-B05-N03
85201,R08-B11-N01
85202,R08-B11-N01
85203,R08-B11-N01
85204,R08-B11-N01
85205,R08-B11-N01
85206,R17-B08-N01
85207,R17-B08-N01
85208,R17-B08-N01
85209,R17-B08-N01
85210,R17-B08-N01
85211,R14-B03-N05
85212,R14-B03-N05
85213,R14-B03-N05
85214,R14-B03-N05
85215,R14-B04-N05
85216,R14-B04-N05
85217,R14-B04-N05
85218,R14-B04-N05
85219,R14-B04-N01
85220,R14-B04-N01
85221,R14-B04-N01
85222,R14-B04-N01
85223,R13-B06-N03
85224,R13-B06-N03
85225,R13-B06-N03
85226,R13-B06-N03
85227,R10-B11-N02
85228,R10-B11-N02
85229,R10-B11-N02
85230,R10-B11-N02
85231,R10-B11-N02
85232,R10-B11-N02
85233,R06-B06-N05
85234,R06-B06-N05
85235,R06-B06-N05
85236,R06-B06-N05
85237,R06-B06-N05
85238,R17-B08-N05
85239,R17-B08-N05
85240,R17-B08-N05
85241,R17-B08-N05
85242,R14-B04-N05
85243,R14-B04-N05
85244,R14-B04-N05
85245,R14-B04-N05
85246,R14-B04-N05
85247,R13-B10-N03
85248,R13-B10-N03
85249,R13-B10-N03
85250,R13-B10-N03
85251,R13-B10-N03
85252,R13-B11-N02
85253,R13-B11-N02
85254,R13-B11-N02
85255,R13-B11-N02
85256,R13-B11-N02
85257,R14-B02-N01
85258,R14-B02-N01
85259,R14-B02-N01
85260,R14-B02-N01
85261,R14-B02-N01
85262,R13-B07-N03
85263,R13-B07-N03
85264,R13-B07-N03
85265,R13-B07-N03
85266,R13-B07-N03
85267,R13-B07-N01
85268,R13-B07-N01
85269,R13-B07-N01
85270,R13-B07-N01
85271,R13-B07-N01
85272,R12-B09-N03
85273,R12-B09-N03
85274,R12-B09-N03
85275,R12-B09-N03
85276,R12-B09-N03
85277,R12-B11-N02
85278,R12-B11-N02
85279,R12-B11-N02
85280,R12-B11-N02
85281,R12-B11-N02
85282,R14-B03-N01
85283,R14-B03-N01
85284,R14-B03-N01
85285,R14-B03-N01
85286,R14-B03-N01
85287,R14-B10-N05
85288,R14-B10-N05
85289,R14-B10-N05
85290,R14-B10-N05
85291,R14-B10-N05
85292,R14-B10-N05
85293,R14-B10-N05
85294,R14-B10-N05
85295,R14-B10-N05
85296,R14-B10-N05
85297,R15-B09-N04
85298,R15-B09-N04
85299,R15-B09-N04
85300,R15-B09-N04
85301,R15-B09-N04
85302,R14-B03-N05
85303,R14-B03-N05
85304,R14-B03-N05
85305,R14-B03-N05
85306,R14-B03-N05
85307,R17-B07-N05
85308,R17-B07-N05
85309,R17-B07-N05
85310,R17-B07-N05
85311,R17-B07-N05
85312,R14-B03-N05
85313,R14-B03-N05
85314,R14-B03-N05
85315,R14-B03-N05
85316,R14-B03-N05
85322,R06-B12-N05
85323,R06-B12-N05
85324,R06-B12-N05
85325,R06-B12-N05
85326,R06-B12-N05
85327,R06-B11-N05
85328,R06-B11-N05
85329,R06-B11-N05
85330,R06-B11-N05
85331,R06-B11-N05
85332,R06-B12-N05
85333,R06-B12-N05
85334,R06-B12-N05
85335,R06-B12-N05
85336,R06-B12-N05
85337,R06-B12-N05
85338,R06-B12-N05
85339,R06-B12-N05
85340,R06-B12-N05
85341,R06-B12-N05
85342,R06-B12-N05
85343,R06-B12-N05
85344,R06-B12-N05
85345,R06-B12-N05
85346,R06-B12-N05
85347,R06-B11-N05
85348,R06-B11-N05
85349,R06-B11-N05
85350,R06-B11-N05
85351,R06-B11-N05
85352,R06-B12-N05
85353,R06-B12-N05
85354,R06-B12-N05
85355,R06-B12-N05
85356,R06-B12-N05
85365,R17-B07-N01
85366,R17-B07-N01
85367,R17-B07-N01
85368,R17-B07-N01
85369,R17-B07-N01
85370,R17-B08-N02
85371,R17-B08-N02
85372,R17-B08-N02
85373,R17-B08-N02
85374,R17-B08-N02
85375,R17-B06-N05
85376,R17-B06-N05
85377,R17-B06-N05
85378,R17-B06-N05
85379,R17-B06-N05
85380,R13-B08-N02
85381,R13-B08-N02
85382,R13-B08-N02
85383,R13-B08-N02
85384,R13-B08-N02
85385,R13-B02-N04
85386,R13-B02-N04
85387,R13-B02-N04
85388,R13-B02-N04
85389,R13-B02-N04
85390,R06-B01-N03
85391,R06-B01-N03
85392,R06-B01-N03
85393,R06-B01-N03
85394,R06-B01-N03
85395,R06-B01-N03
85396,R06-B01-N03
85397,R06-B01-N03
85398,R06-B01-N03
85399,R06-B01-N03
85400,R06-B01-N04
85401,R06-B01-N04
85402,R06-B01-N04
85403,R06-B01-N04
85404,R06-B01-N04
85405,R13-B09-N03
85406,R13-B09-N03
85407,R13-B09-N03
85408,R13-B09-N03
85409,R13-B09-N03
85410,R12-B10-N03
85411,R12-B10-N03
85412,R12-B10-N03
85413,R12-B10-N03
85414,R12-B10-N03
85415,R12-B10-N03
85416,R12-B10-N03
85417,R12-B10-N03
85418,R17-B08-N02
85419,R17-B08-N02
85420,R17-B08-N02
85421,R17-B08-N02
85422,R12-B01-N05
85423,R12-B01-N05
85424,R12-B01-N05
85425,R12-B01-N05
85426,R12-B01-N05
85432,R14-B05-N05
85433,R14-B05-N05
85434,R14-B05-N05
85435,R14-B05-N05
85436,R14-B05-N05
85437,R08-B07-N01
85438,R08-B07-N01
85439,R08-B07-N01
85440,R08-B07-N01
85441,R08-B07-N01
85442,R08-B11-N05
85443,R08-B11-N05
85444,R08-B11-N05
85445,R08-B11-N05
85446,R08-B11-N05
85447,R08-B08-N04
85448,R08-B08-N04
85449,R08-B08-N04
85450,R08-B08-N04
85451,R08-B08-N04
85452,R08-B12-N03
85453,R08-B12-N03
85454,R08-B12-N03
85455,R08-B12-N03
85456,R08-B12-N03
85457,R08-B12-N03
85458,R08-B12-N03
85459,R08-B12-N03
85460,R08-B12-N03
85461,R08-B12-N03
85462,R08-B11-N02
85463,R08-B11-N02
85464,R08-B11-N02
85465,R08-B11-N02
85466,R08-B11-N02
85472,R17-B07-N03
85473,R17-B07-N03
85474,R17-B07-N03
85475,R17-B07-N03
85476,R17-B07-N03
85477,R17-B07-N03
85478,R17-B07-N03
85479,R17-B07-N03
85480,R17-B07-N03
85481,R17-B07-N03
85482,R03-B12-N05
85483,R03-B12-N05
85484,R03-B12-N05
85485,R03-B12-N05
85486,R03-B12-N05
85487,R03-B12-N05
85488,R03-B12-N05
85489,R03-B12-N05
85490,R03-B12-N05
85491,R03-B12-N05
85492,R03-B12-N05
85493,R03-B12-N05
85494,R03-B12-N05
85495,R03-B12-N05
85496,R03-B12-N05
85497,R06-B06-N05
85498,R06-B06-N05
85499,R06-B06-N05
85500,R06-B06-N05
85501,R06-B06-N05
85508,R11-B08-N05
85509,R11-B08-N05
85510,R11-B08-N05
85511,R11-B08-N05
85512,R11-B08-N05
85513,R24-B03-N03
85514,R24-B03-N03
85515,R24-B03-N03
85516,R24-B03-N03
85517,R24-B03-N03
85518,R17-B08-N03
85519,R17-B08-N03
85520,R17-B08-N03
85521,R17-B08-N03
85522,R17-B08-N03
85523,R09-B06-B02
85524,R09-B06-B02
85525,R09-B06-B02
85526,R09-B06-B02
85527,R03-B12-N5
85528,R03-B12-N5
85529,R03-B12-N5
85530,R03-B12-N5
85531,R03-B12-N5
85534,R13-B07-N04
85535,R13-B07-N04
85536,R13-B07-N04
85537,R13-B07-N04
85538,R13-B07-N04
85539,R19-B06-N02
85540,R19-B06-N02
85541,R19-B06-N02
85542,R19-B06-N02
85557,R06-B10-N05
85558,R06-B10-N05
85559,R06-B10-N05
85560,R06-B10-N05
85561,R06-B10-N05
85562,R08-B12-N05
85563,R08-B12-N05
85564,R08-B12-N05
85565,R08-B12-N05
85566,R08-B12-N05
85567,R17-B08-N02
85568,R17-B08-N02
85569,R17-B08-N02
85570,R17-B08-N02
85571,R17-B08-N02
85572,R17-B08-N02
85573,R17-B08-N02
85574,R17-B08-N02
85599,R13-B08-N05
85600,R13-B08-N05
85601,R13-B08-N05
85602,R13-B08-N05
85603,R13-B08-N05
85604,R13-B08-N05
85605,R13-B08-N05
85606,R13-B08-N05
85607,R13-B08-N05
85608,R13-B08-N05
85614,R14-B05-N05
85615,R14-B05-N05
85616,R14-B05-N05
85617,R14-B05-N05
85618,R14-B05-N05
85619,R13-B08-N03
85620,R13-B08-N03
85621,R13-B08-N03
85622,R13-B08-N03
85623,R13-B08-N03
85624,R17-B07-N02
85625,R17-B07-N02
85626,R17-B07-N02
85627,R17-B07-N02
85628,R17-B07-N02
85629,R13-B07-N02
85630,R13-B07-N02
85631,R13-B07-N02
85632,R13-B07-N02
85633,R13-B07-N02
85639,R17-B08-N04
85640,R17-B08-N04
85641,R17-B08-N04
85642,R17-B08-N04
85643,R17-B08-N04
85730,R13-B07-N03
85731,R13-B07-N03
85732,R13-B07-N03
85733,R13-B07-N03
85734,R13-B07-N03
85735,R13-B09-N05
85736,R13-B09-N05
85737,R13-B09-N05
85738,R13-B09-N05
85739,R13-B09-N05
85760,R06-B02-N02
85761,R06-B02-N02
85762,R06-B02-N02
85763,R06-B02-N02
85764,R06-B02-N02
85765,R08-B10-N05
85766,R08-B10-N05
85767,R08-B10-N05
85768,R08-B10-N05
85769,R08-B10-N05
85798,R06-B04-N05
85799,R06-B04-N05
85800,R06-B04-N05
85801,R06-B04-N05
85802,R06-B04-N05
85814,R06-B04-N05
85815,R06-B04-N05
85816,R06-B04-N05
85817,R06-B04-N05
85818,R06-B04-N05
85819,R06-B03-N05
85820,R06-B03-N05
85821,R06-B03-N05
85822,R06-B03-N05
85823,R06-B03-N05
85852,R08-B12-B04
85853,R08-B12-B04
85854,R08-B12-B04
85855,R08-B12-B04
85856,R08-B12-B04
85857,R12-B07-N05
85858,R12-B07-N05
85859,R12-B07-N05
85860,R12-B07-N05
85890,R13-B07-N03
85891,R13-B07-N03
85892,R13-B07-N03
85893,R13-B07-N03
85894,R13-B07-N03
85915,R13-B08-N03
85916,R13-B08-N03
85917,R13-B08-N03
85918,R13-B08-N03
85919,R13-B08-N03
85920,R13-B10-N02
85921,R13-B10-N02
85922,R13-B10-N02
85923,R13-B10-N02
85924,R13-B10-N02
85945,R06-B05-N05
85946,R06-B05-N05
85947,R06-B05-N05
85948,R06-B05-N05
85949,R06-B05-N05
85950,R12-B08-N05
85951,R12-B08-N05
85952,R12-B08-N05
85953,R12-B08-N05
85954,R12-B08-N05
85968,R13-B10-N04
85969,R13-B10-N04
85970,R13-B10-N04
85971,R13-B10-N04
85972,R13-B10-N04
85983,R06-B05-N05
85984,R06-B05-N05
85985,R06-B05-N05
85986,R06-B05-N05
85987,R06-B05-N05
85988,E13-B09-N02
85989,E13-B09-N02
85990,E13-B09-N02
85991,E13-B09-N02
85992,E13-B09-N02
86018,R14-B05-N04
86019,R14-B05-N04
86020,R14-B05-N04
86021,R14-B05-N04
86022,R14-B05-N04
86023,R06-B03-N05
86024,R06-B03-N05
86025,R06-B03-N05
86026,R06-B03-N05
86027,R06-B03-N05
86028,R06-B03-N05
86029,R06-B03-N05
86030,R06-B03-N05
86031,R06-B05-B05
86032,R06-B05-B05
86033,R06-B05-B05
86034,R06-B05-B05
86035,R06-B04-N05
86036,R06-B04-N05
86037,R06-B04-N05
86038,R06-B04-N05
86039,R06-B04-N05
86045,E13-B10-N05
86046,E13-B10-N05
86047,E13-B10-N05
86048,E13-B10-N05
86049,E13-B10-N05